index,num
2499,2405
2500,0659
2501,7349
2502,8544
2503,3248
2504,9538
2505,0516
2506,7823
2507,6545
2508,3839
2509,4460
2510,7669
2511,0596
2512,0669
2513,9534
2514,1783
2515,9500
2516,2590
2517,2326
2518,0377
2519,1489
2520,3722
2521,1931
2522,3164
2523,7159
2524,4705
2525,8671
2526,6356
2527,6808
2528,0472
2529,8322
2530,7913
2531,0806
2532,3752
2533,4663
2534,0605
2535,6361
2536,4877
2537,8523
2538,6557
2539,2920
2540,5279
2541,5689
2542,2280
2543,9085
2544,9065
2545,7020
2546,8962
2547,6459
2548,4947
2549,3865
2550,6685
2551,9910
2552,0758
2553,4101
2554,2515
2555,5429
2556,3561
2557,8451
2558,8887
2559,6941
2560,4776
2561,3709
2562,3669
2563,2849
2564,4997
2565,4307
2566,0818
2567,9008
2568,8957
2569,9433
2570,9607
2571,6667
2572,8190
2573,2876
2574,9253
2575,4878
2576,9797
2577,9325
2578,1530
2579,2122
2580,3835
2581,9241
2582,9387
2583,5947
2584,3922
2585,6189
2586,4806
2587,5183
2588,3064
2589,8287
2590,6795
2591,5042
2592,5456
2593,2998
2594,7056
2595,9116
2596,5066
2597,7790
2598,8696
2599,4303
2600,6381
2601,8294
2602,3595
2603,1865
2604,6619
2605,1847
2606,1388
2607,7466
2608,5082
2609,6765
2610,3153
2611,3854
2612,8013
2613,8503
2614,4669
2615,9329
2616,3697
2617,4450
2618,5170
2619,8910
2620,6785
2621,2936
2622,1370
2623,0622
2624,1961
2625,1999
2626,7775
2627,0937
2628,2509
2629,5376
2630,7596
2631,6615
2632,4681
2633,0325
2634,5441
2635,8328
2636,8885
2637,0448
2638,0564
2639,7609
2640,0644
2641,6970
2642,6094
2643,9386
2644,4494
2645,1267
2646,5106
2647,8834
2648,9256
2649,2989
2650,0581
2651,2375
2652,3159
2653,2303
2654,3122
2655,0389
2656,4532
2657,2337
2658,2847
2659,7047
2660,8651
2661,9636
2662,7420
2663,5513
2664,5602
2665,8417
2666,0328
2667,7940
2668,8729
2669,8912
2670,2693
2671,8367
2672,5564
2673,9892
2674,6522
2675,5580
2676,2781
2677,6203
2678,0979
2679,2099
2680,4746
2681,3599
2682,9808
2683,2552
2684,6784
2685,9998
2686,0861
2687,4341
2688,8943
2689,0245
2690,1329
2691,6953
2692,3932
2693,4652
2694,3768
2695,2786
2696,3941
2697,4908
2698,4422
2699,6425
2700,6643
2701,1640
2702,6182
2703,9002
2704,0738
2705,9080
2706,8361
2707,0621
2708,3355
2709,4189
2710,0830
2711,1408
2712,1832
2713,9157
2714,0621
2715,7752
2716,7302
2717,2104
2718,4865
2719,4076
2720,3532
2721,8435
2722,0134
2723,0178
2724,0783
2725,0832
2726,4520
2727,2784
2728,1264
2729,9093
2730,3508
2731,7982
2732,2319
2733,9424
2734,9098
2735,3690
2736,3111
2737,8732
2738,9413
2739,4225
2740,4851
2741,3148
2742,0053
2743,4108
2744,3232
2745,0439
2746,9532
2747,4407
2748,4297
2749,1276
2750,3791
2751,7001
2752,1883
2753,0233
2754,5833
2755,8366
2756,6913
2757,0965
2758,1262
2759,0306
2760,5004
2761,7956
2762,1453
2763,8855
2764,9312
2765,4793
2766,1616
2767,3172
2768,3403
2769,8115
2770,5734
2771,3647
2772,0451
2773,6856
2774,3679
2775,8303
2776,5686
2777,2360
2778,0639
2779,9954
2780,7335
2781,3086
2782,9005
2783,9759
2784,0492
2785,4410
2786,8441
2787,9874
2788,4583
2789,4142
2790,8699
2791,2548
2792,2764
2793,8842
2794,8683
2795,5904
2796,7899
2797,9408
2798,1573
2799,3971
2800,6338
2801,2120
2802,6142
2803,5205
2804,1836
2805,4316
2806,6221
2807,5083
2808,6538
2809,3159
2810,7250
2811,6436
2812,2732
2813,2926
2814,0612
2815,7944
2816,0633
2817,1338
2818,1723
2819,3360
2820,4705
2821,2951
2822,7453
2823,2298
2824,6911
2825,9597
2826,0144
2827,6232
2828,7806
2829,7900
2830,1926
2831,8657
2832,6817
2833,9941
2834,2539
2835,4551
2836,2402
2837,9170
2838,4838
2839,6889
2840,0679
2841,5539
2842,0046
2843,3450
2844,4079
2845,2254
2846,5148
2847,5522
2848,6859
2849,7367
2850,4579
2851,2808
2852,4795
2853,1630
2854,6584
2855,2831
2856,2367
2857,8490
2858,6859
2859,5123
2860,5577
2861,5234
2862,5992
2863,9800
2864,6405
2865,9478
2866,3305
2867,1270
2868,4399
2869,8944
2870,8117
2871,3502
2872,2888
2873,5468
2874,4256
2875,5532
2876,8890
2877,1105
2878,9249
2879,6219
2880,2360
2881,8982
2882,3636
2883,6700
2884,9105
2885,9305
2886,8864
2887,9367
2888,3725
2889,8421
2890,1963
2891,6989
2892,2815
2893,3886
2894,8936
2895,2731
2896,2328
2897,8907
2898,3382
2899,0247
2900,9841
2901,1429
2902,0863
2903,1577
2904,5193
2905,1458
2906,9098
2907,7879
2908,5722
2909,5482
2910,9371
2911,3192
2912,3342
2913,1316
2914,0590
2915,5077
2916,7936
2917,6203
2918,1590
2919,5896
2920,4177
2921,4514
2922,3995
2923,7900
2924,3537
2925,2392
2926,0540
2927,6578
2928,4370
2929,7233
2930,9407
2931,9851
2932,7063
2933,6703
2934,3251
2935,8461
2936,6155
2937,4369
2938,2052
2939,9533
2940,0669
2941,8285
2942,0056
2943,4195
2944,8544
2945,2120
2946,8055
2947,9409
2948,0434
2949,3651
2950,5075
2951,2081
2952,5200
2953,1619
2954,5641
2955,1515
2956,7486
2957,2645
2958,2278
2959,4295
2960,2948
2961,5940
2962,3597
2963,8623
2964,0847
2965,1986
2966,3088
2967,4782
2968,3027
2969,4211
2970,7691
2971,7343
2972,6094
2973,7770
2974,9928
2975,5361
2976,4955
2977,0300
2978,6856
2979,1390
2980,5402
2981,2618
2982,1248
2983,4192
2984,5120
2985,4135
2986,7222
2987,6872
2988,9125
2989,7098
2990,6119
2991,7718
2992,6635
2993,0696
2994,9856
2995,7975
2996,9615
2997,4144
2998,0866
2999,1056
3000,7931
3001,0035
3002,8915
3003,5223
3004,6044
3005,4376
3006,1440
3007,7323
3008,0854
3009,5643
3010,8416
3011,0942
3012,6022
3013,2743
3014,0112
3015,8651
3016,1402
3017,3713
3018,4575
3019,8265
3020,0999
3021,2361
3022,0652
3023,8779
3024,3874
3025,9902
3026,3414
3027,5716
3028,3132
3029,5485
3030,9165
3031,3380
3032,9941
3033,0632
3034,2044
3035,9238
3036,7316
3037,7389
3038,1111
3039,7816
3040,3043
3041,5138
3042,2632
3043,7098
3044,7719
3045,6841
3046,2109
3047,5777
3048,8941
3049,3718
3050,7532
3051,8555
3052,6133
3053,8077
3054,8751
3055,7371
3056,4123
3057,9171
3058,6824
3059,6530
3060,3044
3061,8064
3062,3324
3063,8533
3064,4769
3065,3986
3066,7218
3067,4518
3068,6406
3069,7189
3070,3768
3071,9903
3072,3990
3073,1350
3074,8301
3075,7424
3076,2848
3077,4380
3078,7680
3079,2663
3080,5616
3081,2072
3082,3778
3083,5558
3084,2391
3085,3332
3086,8975
3087,2413
3088,1055
3089,7546
3090,2643
3091,2908
3092,7620
3093,5284
3094,4068
3095,0605
3096,0364
3097,6900
3098,6280
3099,4945
3100,1620
3101,5491
3102,9607
3103,4199
3104,0720
3105,0801
3106,4012
3107,0912
3108,1768
3109,1567
3110,2991
3111,7725
3112,9345
3113,8446
3114,8653
3115,6353
3116,4392
3117,8032
3118,7289
3119,3107
3120,7497
3121,4970
3122,0580
3123,3311
3124,8029
3125,9937
3126,6533
3127,7713
3128,8964
3129,9497
3130,2708
3131,5193
3132,6408
3133,0085
3134,0496
3135,6853
3136,6925
3137,8709
3138,2169
3139,6935
3140,2732
3141,3067
3142,6096
3143,5040
3144,6641
3145,7981
3146,4068
3147,8662
3148,7513
3149,1117
3150,7230
3151,1182
3152,1173
3153,8515
3154,3332
3155,3180
3156,7879
3157,6224
3158,6420
3159,2510
3160,9422
3161,3221
3162,3270
3163,6491
3164,8965
3165,8651
3166,7815
3167,4874
3168,7675
3169,1177
3170,9437
3171,0945
3172,9904
3173,3388
3174,8275
3175,8499
3176,5889
3177,8479
3178,8516
3179,7823
3180,5637
3181,2330
3182,5425
3183,5489
3184,1556
3185,8710
3186,0571
3187,8785
3188,1661
3189,2695
3190,8103
3191,0319
3192,6995
3193,5394
3194,7314
3195,2817
3196,1586
3197,3397
3198,9286
3199,8899
3200,2439
3201,8673
3202,8381
3203,0527
3204,1207
3205,8039
3206,4834
3207,4076
3208,3754
3209,0198
3210,6041
3211,0796
3212,5809
3213,0181
3214,2189
3215,3494
3216,0793
3217,0089
3218,8430
3219,9611
3220,1809
3221,3792
3222,0731
3223,3861
3224,9858
3225,4442
3226,4586
3227,2257
3228,5904
3229,9592
3230,1269
3231,8697
3232,6281
3233,2141
3234,7217
3235,6848
3236,8316
3237,1873
3238,0721
3239,6926
3240,2312
3241,2392
3242,2613
3243,7935
3244,7276
3245,4292
3246,4934
3247,2554
3248,7880
3249,5433
3250,8032
3251,9951
3252,0012
3253,0740
3254,7704
3255,8172
3256,3126
3257,3792
3258,2505
3259,6196
3260,4347
3261,6447
3262,9298
3263,3974
3264,8475
3265,0704
3266,1434
3267,6098
3268,7188
3269,7040
3270,8191
3271,3653
3272,1746
3273,6377
3274,5394
3275,4371
3276,7470
3277,1716
3278,4134
3279,6545
3280,6156
3281,4050
3282,2258
3283,2610
3284,0167
3285,7409
3286,1777
3287,4868
3288,1196
3289,2771
3290,5755
3291,7219
3292,8179
3293,6386
3294,3886
3295,2408
3296,9617
3297,5743
3298,5923
3299,4522
3300,1909
3301,1647
3302,6911
3303,3792
3304,3862
3305,8611
3306,2127
3307,0872
3308,5310
3309,1513
3310,1424
3311,1241
3312,3510
3313,4355
3314,3807
3315,4156
3316,9779
3317,2019
3318,9131
3319,0971
3320,2814
3321,1369
3322,8964
3323,4988
3324,1357
3325,0223
3326,5470
3327,5112
3328,7057
3329,5240
3330,2863
3331,4916
3332,8604
3333,2628
3334,9569
3335,0758
3336,4369
3337,0981
3338,6705
3339,3089
3340,0948
3341,6521
3342,9940
3343,1220
3344,0634
3345,1182
3346,8152
3347,0011
3348,3057
3349,2879
3350,6017
3351,8596
3352,1234
3353,3019
3354,8585
3355,8947
3356,4310
3357,7372
3358,8608
3359,4545
3360,6200
3361,2044
3362,6767
3363,5753
3364,8491
3365,9338
3366,3733
3367,9266
3368,3845
3369,7085
3370,0750
3371,3046
3372,5499
3373,1564
3374,0424
3375,0025
3376,6285
3377,1469
3378,4978
3379,9410
3380,9421
3381,4877
3382,3660
3383,7107
3384,1134
3385,9414
3386,0050
3387,9565
3388,8830
3389,7486
3390,5440
3391,9456
3392,6238
3393,7204
3394,3109
3395,3987
3396,6374
3397,4695
3398,9505
3399,8101
3400,9082
3401,9768
3402,2179
3403,8106
3404,7532
3405,2996
3406,2557
3407,5203
3408,0598
3409,5744
3410,7474
3411,8008
3412,6348
3413,2454
3414,1590
3415,3927
3416,1709
3417,5393
3418,9570
3419,9909
3420,8441
3421,1506
3422,4120
3423,4440
3424,1892
3425,8311
3426,7534
3427,7921
3428,4058
3429,7571
3430,2905
3431,3394
3432,9818
3433,2813
3434,9794
3435,4889
3436,7222
3437,9738
3438,5573
3439,9179
3440,3707
3441,0234
3442,8344
3443,9572
3444,4337
3445,8665
3446,0189
3447,6354
3448,9226
3449,4040
3450,4698
3451,0984
3452,8742
3453,5965
3454,9560
3455,4989
3456,0577
3457,1093
3458,8440
3459,5765
3460,7954
3461,6969
3462,9427
3463,2305
3464,1477
3465,2947
3466,8887
3467,5755
3468,5368
3469,0386
3470,3029
3471,4835
3472,2268
3473,2970
3474,4161
3475,8382
3476,8560
3477,6216
3478,4338
3479,9522
3480,3712
3481,4571
3482,5796
3483,7159
3484,8493
3485,3110
3486,9133
3487,0711
3488,6265
3489,5903
3490,8554
3491,1546
3492,5994
3493,6599
3494,9002
3495,1841
3496,9454
3497,7646
3498,0820
3499,5474
3500,9360
3501,4167
3502,7995
3503,9034
3504,5879
3505,5395
3506,5194
3507,8660
3508,7922
3509,8477
3510,1467
3511,2868
3512,4900
3513,4767
3514,2859
3515,6004
3516,9170
3517,4762
3518,9607
3519,8897
3520,2952
3521,7067
3522,1171
3523,5549
3524,5952
3525,3608
3526,7356
3527,9395
3528,3778
3529,9582
3530,1982
3531,9632
3532,0273
3533,1332
3534,9073
3535,7531
3536,3273
3537,2052
3538,3148
3539,3464
3540,3405
3541,8512
3542,2531
3543,0783
3544,7773
3545,1595
3546,8791
3547,9383
3548,3980
3549,7064
3550,5638
3551,3847
3552,3019
3553,0624
3554,9444
3555,6262
3556,3911
3557,9159
3558,6708
3559,3397
3560,9375
3561,6964
3562,3092
3563,3402
3564,5888
3565,6258
3566,2340
3567,2376
3568,0673
3569,2821
3570,5777
3571,7329
3572,5647
3573,3178
3574,9585
3575,3433
3576,9333
3577,8222
3578,7303
3579,4295
3580,5893
3581,2887
3582,4424
3583,4379
3584,8471
3585,4465
3586,3417
3587,2105
3588,2935
3589,4327
3590,1105
3591,1564
3592,3575
3593,0241
3594,0181
3595,9740
3596,5985
3597,3191
3598,5997
3599,9493
3600,4896
3601,6938
3602,5022
3603,3315
3604,8104
3605,5359
3606,3002
3607,6717
3608,1460
3609,2390
3610,4868
3611,6775
3612,0799
3613,6253
3614,5970
3615,2600
3616,7793
3617,1056
3618,3416
3619,1114
3620,7895
3621,0095
3622,4237
3623,4569
3624,6554
3625,3307
3626,7372
3627,8503
3628,6836
3629,1295
3630,9604
3631,6985
3632,1667
3633,7209
3634,9991
3635,8226
3636,7760
3637,7173
3638,1364
3639,1676
3640,9957
3641,7251
3642,6418
3643,9892
3644,0544
3645,5587
3646,4637
3647,2565
3648,8479
3649,3016
3650,4697
3651,2403
3652,9706
3653,2033
3654,1426
3655,3997
3656,7547
3657,3996
3658,8096
3659,0784
3660,1929
3661,4730
3662,0934
3663,6550
3664,2940
3665,3141
3666,5412
3667,8387
3668,8655
3669,1550
3670,4791
3671,2588
3672,4156
3673,2101
3674,0951
3675,2342
3676,1886
3677,9916
3678,3529
3679,8697
3680,1780
3681,9012
3682,1296
3683,3728
3684,1674
3685,4076
3686,0681
3687,0612
3688,6284
3689,2695
3690,5970
3691,7708
3692,5536
3693,6124
3694,2983
3695,0230
3696,0245
3697,7941
3698,6333
3699,8299
3700,0540
3701,2009
3702,7788
3703,1219
3704,6233
3705,3274
3706,0742
3707,5395
3708,0752
3709,6731
3710,6879
3711,3391
3712,3070
3713,3255
3714,1362
3715,1091
3716,5772
3717,2404
3718,3579
3719,8766
3720,1454
3721,7518
3722,6012
3723,0189
3724,4118
3725,7219
3726,0895
3727,7604
3728,0028
3729,6182
3730,4230
3731,4341
3732,2642
3733,6332
3734,7739
3735,1823
3736,1385
3737,7471
3738,2204
3739,3840
3740,9865
3741,6581
3742,1711
3743,2698
3744,8025
3745,7352
3746,4114
3747,8632
3748,8075
3749,2930
3750,9172
3751,2569
3752,3453
3753,7771
3754,8511
3755,9382
3756,0461
3757,9354
3758,0590
3759,3599
3760,2140
3761,4612
3762,9001
3763,6282
3764,5781
3765,8362
3766,1811
3767,2052
3768,2830
3769,1166
3770,7523
3771,8549
3772,0206
3773,7161
3774,2265
3775,8330
3776,7448
3777,1047
3778,2455
3779,4508
3780,0870
3781,9758
3782,4333
3783,6547
3784,1034
3785,2986
3786,3731
3787,9500
3788,5291
3789,3059
3790,4111
3791,4162
3792,3671
3793,8856
3794,5729
3795,0389
3796,9512
3797,3940
3798,3659
3799,8000
3800,8887
3801,5251
3802,6960
3803,1165
3804,7689
3805,2764
3806,8066
3807,6892
3808,4472
3809,6191
3810,0005
3811,3750
3812,4051
3813,7285
3814,2963
3815,9894
3816,1218
3817,1895
3818,5111
3819,0118
3820,4800
3821,0687
3822,9531
3823,1856
3824,9372
3825,8749
3826,3045
3827,3380
3828,2395
3829,3624
3830,5427
3831,1856
3832,3147
3833,7516
3834,5946
3835,6662
3836,8631
3837,4305
3838,2118
3839,3373
3840,2705
3841,6485
3842,4001
3843,1697
3844,7836
3845,5877
3846,7811
3847,8484
3848,0342
3849,2491
3850,8191
3851,6831
3852,5824
3853,1875
3854,6980
3855,7734
3856,0521
3857,9592
3858,8401
3859,4556
3860,7260
3861,7218
3862,9507
3863,5747
3864,2218
3865,1247
3866,7440
3867,5148
3868,2454
3869,9681
3870,2554
3871,1358
3872,9910
3873,7815
3874,0318
3875,8590
3876,0538
3877,7594
3878,5221
3879,9967
3880,3870
3881,4471
3882,4449
3883,9740
3884,5164
3885,1542
3886,9317
3887,9361
3888,5946
3889,0594
3890,4491
3891,5433
3892,7401
3893,2217
3894,9374
3895,8486
3896,7436
3897,6269
3898,3753
3899,8041
3900,3161
3901,2574
3902,5574
3903,8616
3904,7601
3905,1691
3906,9444
3907,5173
3908,5578
3909,0069
3910,3792
3911,7660
3912,8842
3913,1836
3914,0869
3915,7130
3916,7936
3917,8636
3918,0313
3919,6041
3920,4039
3921,3892
3922,7321
3923,5987
3924,7438
3925,5517
3926,8605
3927,9219
3928,3509
3929,4786
3930,6933
3931,3818
3932,2068
3933,7515
3934,7306
3935,3811
3936,4293
3937,7684
3938,6859
3939,7078
3940,6192
3941,0593
3942,2182
3943,4991
3944,5109
3945,6919
3946,0354
3947,6579
3948,1455
3949,1251
3950,8425
3951,0529
3952,6205
3953,3723
3954,0103
3955,3729
3956,2602
3957,5595
3958,5668
3959,8360
3960,0307
3961,9897
3962,0296
3963,0581
3964,2330
3965,7748
3966,8547
3967,6122
3968,7327
3969,3161
3970,4886
3971,2026
3972,5146
3973,3045
3974,9322
3975,1748
3976,0101
3977,8102
3978,7409
3979,0113
3980,0402
3981,8793
3982,6950
3983,6983
3984,5166
3985,7549
3986,4729
3987,9962
3988,4264
3989,1482
3990,9948
3991,7188
3992,4891
3993,7615
3994,2604
3995,5163
3996,3549
3997,5051
3998,0134
3999,1018
4000,0793
4001,3915
4002,4784
4003,1542
4004,7383
4005,9209
4006,4344
4007,9124
4008,0621
4009,7893
4010,7457
4011,4851
4012,9739
4013,6584
4014,3722
4015,8598
4016,7780
4017,6326
4018,1784
4019,0286
4020,8704
4021,3087
4022,1976
4023,7807
4024,7728
4025,0006
4026,4498
4027,7381
4028,6799
4029,8954
4030,9450
4031,6392
4032,7842
4033,2884
4034,3342
4035,9614
4036,8186
4037,1171
4038,5533
4039,4368
4040,9840
4041,1896
4042,1713
4043,5686
4044,3305
4045,4621
4046,4596
4047,6120
4048,3281
4049,8424
4050,8684
4051,0782
4052,4931
4053,3058
4054,9946
4055,4337
4056,2069
4057,5113
4058,1284
4059,5810
4060,2142
4061,1918
4062,1841
4063,0909
4064,7802
4065,3496
4066,9353
4067,7176
4068,3404
4069,2807
4070,1666
4071,7941
4072,9935
4073,7281
4074,7028
4075,4228
4076,1470
4077,8312
4078,2805
4079,6736
4080,5142
4081,5096
4082,9048
4083,7739
4084,7112
4085,2827
4086,2457
4087,6405
4088,5180
4089,3516
4090,9524
4091,1096
4092,2654
4093,0519
4094,2166
4095,3539
4096,8573
4097,1191
4098,9846
4099,2370
4100,7078
4101,9154
4102,3533
4103,6459
4104,2469
4105,7203
4106,2371
4107,9007
4108,0175
4109,8876
4110,0542
4111,6776
4112,1770
4113,6223
4114,5046
4115,9387
4116,9840
4117,6008
4118,2196
4119,5708
4120,6739
4121,8620
4122,6990
4123,2584
4124,6779
4125,8099
4126,9314
4127,4788
4128,2864
4129,0563
4130,1884
4131,3795
4132,6220
4133,1166
4134,8474
4135,2794
4136,6637
4137,3953
4138,0009
4139,6758
4140,3215
4141,8615
4142,8657
4143,3349
4144,3993
4145,2222
4146,9778
4147,9904
4148,5864
4149,6950
4150,6231
4151,7901
4152,6910
4153,6569
4154,6530
4155,8492
4156,6637
4157,6359
4158,2141
4159,7809
4160,3096
4161,8779
4162,6770
4163,7145
4164,7819
4165,0335
4166,7433
4167,6898
4168,4023
4169,9177
4170,6426
4171,1990
4172,8256
4173,2870
4174,7993
4175,4914
4176,3104
4177,3058
4178,8390
4179,7965
4180,6100
4181,1568
4182,1690
4183,9461
4184,1564
4185,5453
4186,5702
4187,6834
4188,5341
4189,4105
4190,7124
4191,0963
4192,6765
4193,2699
4194,8145
4195,2384
4196,0555
4197,2922
4198,5235
4199,8063
4200,7469
4201,4468
4202,9960
4203,9792
4204,9089
4205,0075
4206,3472
4207,0553
4208,0029
4209,5872
4210,8771
4211,6383
4212,9878
4213,2956
4214,9259
4215,9386
4216,5920
4217,1318
4218,7426
4219,6677
4220,3364
4221,8399
4222,8377
4223,7859
4224,5037
4225,1757
4226,5733
4227,3930
4228,4554
4229,6425
4230,5109
4231,6255
4232,3545
4233,6284
4234,7166
4235,8225
4236,5540
4237,0597
4238,6231
4239,5187
4240,6013
4241,3318
4242,0661
4243,4099
4244,5442
4245,4056
4246,4355
4247,4109
4248,5660
4249,1815
4250,3847
4251,4065
4252,7865
4253,2298
4254,9074
4255,3209
4256,0989
4257,9437
4258,1550
4259,4750
4260,2603
4261,9030
4262,8880
4263,1731
4264,3433
4265,9043
4266,0416
4267,7706
4268,8741
4269,4121
4270,3748
4271,7522
4272,1702
4273,9395
4274,2819
4275,8000
4276,2953
4277,3449
4278,6743
4279,3919
4280,8620
4281,5231
4282,9631
4283,0887
4284,9603
4285,3619
4286,1417
4287,1018
4288,6170
4289,1063
4290,2118
4291,1809
4292,1370
4293,2727
4294,1263
4295,7899
4296,7409
4297,8937
4298,4078
4299,5866
4300,2901
4301,5306
4302,7376
4303,5132
4304,4690
4305,6790
4306,4468
4307,8354
4308,5496
4309,6778
4310,5456
4311,3619
4312,5865
4313,6186
4314,5621
4315,2227
4316,2956
4317,1944
4318,8955
4319,4150
4320,8252
4321,8339
4322,2489
4323,1492
4324,5696
4325,7323
4326,5526
4327,4893
4328,0599
4329,9021
4330,0908
4331,1499
4332,8845
4333,2339
4334,9359
4335,3120
4336,3276
4337,8813
4338,8365
4339,8458
4340,8329
4341,5738
4342,3157
4343,7027
4344,8368
4345,2332
4346,8831
4347,1576
4348,9766
4349,3730
4350,9933
4351,2600
4352,5028
4353,4944
4354,1975
4355,6429
4356,0736
4357,7486
4358,3876
4359,5252
4360,0448
4361,7742
4362,8126
4363,2293
4364,7711
4365,0570
4366,6375
4367,8188
4368,5148
4369,7777
4370,6861
4371,0551
4372,6585
4373,3823
4374,4131
4375,8622
4376,4735
4377,3744
4378,3642
4379,8525
4380,7701
4381,1701
4382,7930
4383,8459
4384,5781
4385,1084
4386,2994
4387,3141
4388,7439
4389,3778
4390,4217
4391,8034
4392,2335
4393,6051
4394,1548
4395,5906
4396,3942
4397,9013
4398,4392
4399,1308
4400,4418
4401,8132
4402,7482
4403,0483
4404,0154
4405,7546
4406,6117
4407,0869
4408,1775
4409,8403
4410,8113
4411,9104
4412,3747
4413,7398
4414,1376
4415,3940
4416,9082
4417,7299
4418,1297
4419,3659
4420,3629
4421,2688
4422,2401
4423,7530
4424,1949
4425,0411
4426,6150
4427,8976
4428,5942
4429,9044
4430,4406
4431,7028
4432,3567
4433,7935
4434,0643
4435,0846
4436,7253
4437,8984
4438,8080
4439,7318
4440,3014
4441,8872
4442,7982
4443,5179
4444,8392
4445,4315
4446,8082
4447,2948
4448,4744
4449,7409
4450,3068
4451,5556
4452,4473
4453,4380
4454,4800
4455,9750
4456,4277
4457,2024
4458,5956
4459,2913
4460,9083
4461,5813
4462,9995
4463,2008
4464,9401
4465,8391
4466,0668
4467,7869
4468,4605
4469,8208
4470,0311
4471,1065
4472,3838
4473,5863
4474,1776
4475,4097
4476,9484
4477,1904
4478,8699
4479,9929
4480,7736
4481,1355
4482,0025
4483,0388
4484,6869
4485,9228
4486,6732
4487,7656
4488,3952
4489,6572
4490,3537
4491,2861
4492,8220
4493,7281
4494,9024
4495,9109
4496,8014
4497,7170
4498,6765
4499,4564
4500,1362
4501,1613
4502,7015
4503,8597
4504,2964
4505,9427
4506,4439
4507,1019
4508,8786
4509,8019
4510,1098
4511,0237
4512,6838
4513,9384
4514,1404
4515,3741
4516,0995
4517,2277
4518,3081
4519,4820
4520,5930
4521,5030
4522,5550
4523,0494
4524,8953
4525,7543
4526,2073
4527,5404
4528,5831
4529,5314
4530,2645
4531,6433
4532,3294
4533,0371
4534,9771
4535,3756
4536,1097
4537,0328
4538,3094
4539,8469
4540,9817
4541,5769
4542,0990
4543,1415
4544,3695
4545,2150
4546,8573
4547,3057
4548,3669
4549,0261
4550,0750
4551,4802
4552,9583
4553,7633
4554,4761
4555,6612
4556,6007
4557,4796
4558,6121
4559,0420
4560,8322
4561,3080
4562,6058
4563,1018
4564,4753
4565,0905
4566,7703
4567,7546
4568,3598
4569,4599
4570,4823
4571,5575
4572,1241
4573,3799
4574,0960
4575,3230
4576,4034
4577,0818
4578,9459
4579,4863
4580,9032
4581,7097
4582,6940
4583,2054
4584,2508
4585,9178
4586,1300
4587,1912
4588,6652
4589,6646
4590,6109
4591,3402
4592,3293
4593,4787
4594,1702
4595,8785
4596,1320
4597,5571
4598,7837
4599,7985
4600,7499
4601,3877
4602,7328
4603,4088
4604,5256
4605,4671
4606,5812
4607,2882
4608,1347
4609,9139
4610,1340
4611,7925
4612,0474
4613,6505
4614,8319
4615,4756
4616,1515
4617,3806
4618,3748
4619,5750
4620,9808
4621,0681
4622,2898
4623,7959
4624,0289
4625,4378
4626,8194
4627,8576
4628,1709
4629,4995
4630,5793
4631,3491
4632,2581
4633,0924
4634,5971
4635,9800
4636,8667
4637,2519
4638,9742
4639,5951
4640,7223
4641,8661
4642,0062
4643,5520
4644,2966
4645,5881
4646,1307
4647,1315
4648,2159
4649,3787
4650,8402
4651,6154
4652,5474
4653,4087
4654,1919
4655,6347
4656,5696
4657,0202
4658,1755
4659,6841
4660,5458
4661,2851
4662,5134
4663,3906
4664,9129
4665,6423
4666,8653
4667,7568
4668,6181
4669,0209
4670,9017
4671,2238
4672,5853
4673,6541
4674,6806
4675,9483
4676,5351
4677,9295
4678,9179
4679,4874
4680,3847
4681,3192
4682,6669
4683,2318
4684,4523
4685,6003
4686,0823
4687,0795
4688,9963
4689,8627
4690,6554
4691,8239
4692,8766
4693,1171
4694,8647
4695,0973
4696,2450
4697,0551
4698,6995
4699,3997
4700,6180
4701,4348
4702,0101
4703,5169
4704,0096
4705,3233
4706,3600
4707,4714
4708,4993
4709,2966
4710,8855
4711,1534
4712,8462
4713,6297
4714,7979
4715,1605
4716,9114
4717,6730
4718,6985
4719,2429
4720,8620
4721,5547
4722,1876
4723,5851
4724,7394
4725,7877
4726,6631
4727,9045
4728,5636
4729,7984
4730,6380
4731,4540
4732,3219
4733,7511
4734,5200
4735,1743
4736,7385
4737,6729
4738,3543
4739,3702
4740,2738
4741,5194
4742,0053
4743,7614
4744,0137
4745,7259
4746,4538
4747,2023
4748,7436
4749,0490
4750,0531
4751,1936
4752,2682
4753,3613
4754,5012
4755,2100
4756,3162
4757,9810
4758,1431
4759,5224
4760,0671
4761,3236
4762,6538
4763,3357
4764,2135
4765,2524
4766,9159
4767,5859
4768,7920
4769,2699
4770,8061
4771,6856
4772,6708
4773,6863
4774,7187
4775,4615
4776,6897
4777,6135
4778,5359
4779,3309
4780,6341
4781,6701
4782,9542
4783,4924
4784,3880
4785,1343
4786,3185
4787,2533
4788,7893
4789,8560
4790,2114
4791,6351
4792,4700
4793,9033
4794,5808
4795,5360
4796,5863
4797,8642
4798,9840
4799,3598
4800,9182
4801,7288
4802,9698
4803,6229
4804,0740
4805,6287
4806,9035
4807,1556
4808,2348
4809,4974
4810,4991
4811,0382
4812,3627
4813,8528
4814,1920
4815,8835
4816,6907
4817,0991
4818,8318
4819,8333
4820,9436
4821,0587
4822,8894
4823,6933
4824,4543
4825,9664
4826,7789
4827,5319
4828,6489
4829,5346
4830,9751
